0,1,2
train_val_images/Plantae/Simmondsia chinensis/1c58c69a96edd938d2e3b12605235dce.jpg,0,Plantae
train_val_images/Plantae/Nasturtium officinale/a29706c4be822b026d7ae72eab04b970.jpg,0,Plantae
train_val_images/Plantae/Castanea dentata/efd2f2337ad2f3025d282a401e4b2265.jpg,0,Plantae
train_val_images/Plantae/Solanum lycopersicum/011c7a07d46ad339c8412ba7bc8550db.jpg,0,Plantae
train_val_images/Plantae/Geranium maculatum/d0a5f4af7d9bc9966108491ba3b06d4a.jpg,0,Plantae
train_val_images/Plantae/Eichhornia crassipes/1c0b5f8ca49b478885fadc9e2ed1c3c2.jpg,0,Plantae
train_val_images/Plantae/Artemisia californica/3823a9e61769b724632ec59f14444490.jpg,0,Plantae
train_val_images/Plantae/Symphyotrichum novae-angliae/58375d75ac85cde676fd1b8fcf0340a0.jpg,0,Plantae
train_val_images/Plantae/Picea pungens/68befc7f14c6eeda8ae7ebdfea139065.jpg,0,Plantae
train_val_images/Plantae/Rivina humilis/d5c545ef1e5a8b2203ec9263023c1b60.jpg,0,Plantae
train_val_images/Plantae/Diervilla lonicera/02b00f8b1e0963a463ff83d5502e097b.jpg,0,Plantae
train_val_images/Plantae/Morus rubra/7209d5702d29aa6a2f94280e4557d329.jpg,0,Plantae
train_val_images/Plantae/Passiflora incarnata/7c0b978a1ab80812040027e6b483211a.jpg,0,Plantae
train_val_images/Plantae/Alnus incana/5a5610cca5ec146cb2c463489e45dfaa.jpg,0,Plantae
train_val_images/Plantae/Sequoia sempervirens/e69daa9f4496e9a494a8fb2309d51692.jpg,0,Plantae
train_val_images/Plantae/Mimosa nuttallii/bfaf783672581fea2289fca71378326b.jpg,0,Plantae
train_val_images/Plantae/Ulmus americana/53da5137e4a976ecae7f39cb5268a5fe.jpg,0,Plantae
train_val_images/Plantae/Pachycereus pringlei/f69ede0dcf326e5640e060edcb72be11.jpg,0,Plantae
train_val_images/Plantae/Dryopteris carthusiana/83b478b5d25686724d2d7614d774cce8.jpg,0,Plantae
train_val_images/Plantae/Spinulum annotinum/94227862c7958c89522855002cc1685d.jpg,0,Plantae
train_val_images/Plantae/Smilax tamnoides/108942d2981d6dce07321dba344680b7.jpg,0,Plantae
train_val_images/Plantae/Berberis thunbergii/59f055e680e780527c9bb7411a3e6165.jpg,0,Plantae
train_val_images/Plantae/Lonicera maackii/c85fa3d62276b5f9e05b3c9b8f8619a8.jpg,0,Plantae
train_val_images/Plantae/Euonymus americanus/553fbdebd02de78c5560c352c42b223d.jpg,0,Plantae
train_val_images/Plantae/Quercus alba/00674b9d99c6ec27e60c74342d8cf649.jpg,0,Plantae
train_val_images/Plantae/Asimina triloba/ddc5e960a881287e90ec877265b838c6.jpg,0,Plantae
train_val_images/Plantae/Ipomoea pes-caprae/f4f6b0c593b530efe61ed5882f2147d0.jpg,0,Plantae
train_val_images/Plantae/Chelone glabra/dc1309f39c88fbd62550b2e4b9d397fa.jpg,0,Plantae
train_val_images/Plantae/Ribes aureum/5240f02a8f33edb81c317d97e1884716.jpg,0,Plantae
train_val_images/Plantae/Mertensia virginica/68bf0fdd0c5f48a2add11f26119638dd.jpg,0,Plantae
train_val_images/Plantae/Acer rubrum/99c61fbd4650a0048dea9b89eef81460.jpg,0,Plantae
train_val_images/Plantae/Campsis radicans/33c555ee50fe617abd01c4686754b9a2.jpg,0,Plantae
train_val_images/Plantae/Linum bienne/d98003907dd3d9906c8ef4c111f540cc.jpg,0,Plantae
train_val_images/Plantae/Salvia leucophylla/00363c6b01a76834186fe44865aae4f3.jpg,0,Plantae
train_val_images/Plantae/Jacaranda mimosifolia/45cf10405fd53ef8e6004ba12afe3a2b.jpg,0,Plantae
train_val_images/Plantae/Corallorhiza maculata/4dd31009a0e25023d33298bc735464af.jpg,0,Plantae
train_val_images/Plantae/Silybum marianum/18fdf8986f57f0f891743e8c4108b9eb.jpg,0,Plantae
train_val_images/Plantae/Quercus rubra/17f247c3c4df2c1312844486102be7e2.jpg,0,Plantae
train_val_images/Plantae/Coprosma foetidissima/af82c9c9515049ea48f9cc34b9809ecc.jpg,0,Plantae
train_val_images/Plantae/Fagus grandifolia/1f6304fe91e8afa3cc14b7de1d59a076.jpg,0,Plantae
train_val_images/Plantae/Quercus rubra/64606bb7d607d137f100437d14bec0a6.jpg,0,Plantae
train_val_images/Plantae/Betula alleghaniensis/6b055c4462bf8383a0be398c1c325e9d.jpg,0,Plantae
train_val_images/Plantae/Streptanthus tortuosus/c8f36e4cb7574268f415a1b27f2d0c9e.jpg,0,Plantae
train_val_images/Plantae/Carpinus caroliniana/28ee6cc511b22ac92ecf3933f67c6e7e.jpg,0,Plantae
train_val_images/Plantae/Silybum marianum/42de48341363025bdffccd967a283bd5.jpg,0,Plantae
train_val_images/Plantae/Passiflora tetrandra/7ff3095ff20ff0edbe1a2e6c959a8f4e.jpg,0,Plantae
train_val_images/Plantae/Centaurea melitensis/46a26ed0254d299a67151d15b34517aa.jpg,0,Plantae
train_val_images/Plantae/Catalpa speciosa/2a5667092681a3677a2372b173de2815.jpg,0,Plantae
train_val_images/Plantae/Dryopteris filix-mas/3eb6305bf434150585da1a77ea312448.jpg,0,Plantae
train_val_images/Plantae/Trichostema lanceolatum/8325af425c51c920e95b43cffe45f2ca.jpg,0,Plantae
train_val_images/Plantae/Leptosyne gigantea/d1a871ef05ac244a9ae11fa294819b74.jpg,0,Plantae
train_val_images/Plantae/Echinocactus horizonthalonius/e465d1b4299366b0c4b08f7b54887290.jpg,0,Plantae
train_val_images/Plantae/Eschscholzia californica/ddc3fb73ef69988b708be029b2aedf81.jpg,0,Plantae
train_val_images/Plantae/Quercus stellata/2b1cf7ad28d81ee77662e2fe40127b1a.jpg,0,Plantae
train_val_images/Plantae/Lythrum salicaria/acedecbea683d7044df355b7a368d10e.jpg,0,Plantae
train_val_images/Plantae/Taraxacum officinale/6dd0fa1c469d3467ceeaf2c830f9d1fe.jpg,0,Plantae
train_val_images/Plantae/Juglans californica/26aeffbab1ac8b39e697db3bfe07988b.jpg,0,Plantae
train_val_images/Plantae/Aquilegia vulgaris/105639829152c1e433155551939de71d.jpg,0,Plantae
train_val_images/Plantae/Quercus douglasii/9e8f33c0b1719b8d107363092b811bc9.jpg,0,Plantae
train_val_images/Plantae/Erigeron strigosus/fea1aa58db87d7c4e93edae9253755f9.jpg,0,Plantae
train_val_images/Plantae/Asplenium flaccidum/4b8dd6dd16a2f83cd098edbc4016452a.jpg,0,Plantae
train_val_images/Plantae/Chamerion angustifolium/85918719f079f447eecf71715f9434ee.jpg,0,Plantae
train_val_images/Plantae/Maianthemum racemosum/cf208a26f0be8b96f1b8c7f39b88fe8e.jpg,0,Plantae
train_val_images/Plantae/Elymus canadensis/11e79e202e0365da94e988d4c805cbfa.jpg,0,Plantae
train_val_images/Plantae/Eriogonum fasciculatum/971977bec9daf06ffb42821e1705614f.jpg,0,Plantae
train_val_images/Plantae/Muehlenbeckia australis/366fce31e18027aed1f1bd510393a5f7.jpg,0,Plantae
train_val_images/Plantae/Liriodendron tulipifera/ab997305c48276eb71a3d8e74d23a447.jpg,0,Plantae
train_val_images/Plantae/Foeniculum vulgare/d18f2b588d6e4c43502a81136d03cad6.jpg,0,Plantae
train_val_images/Plantae/Polypodium vulgare/1050fefffdcc12c1998c920217a4fbf1.jpg,0,Plantae
train_val_images/Plantae/Onoclea sensibilis/dba16d536e58ce478e018390e6f71600.jpg,0,Plantae
train_val_images/Plantae/Viola sororia/b2c3fdc07709fb0f9be5b07128d6a635.jpg,0,Plantae
train_val_images/Plantae/Caesalpinia pulcherrima/29a46f829a39a2aa52b317c6f5a64de3.jpg,0,Plantae
train_val_images/Plantae/Tradescantia pallida/fd87155b30b854bbe3df9feeffb6c636.jpg,0,Plantae
train_val_images/Plantae/Arctium lappa/8a4b6f7558097c636dfe894d06b7948b.jpg,0,Plantae
train_val_images/Plantae/Verbascum thapsus/61b8ab35939e9f8d4b6978b339d0a2bd.jpg,0,Plantae
train_val_images/Plantae/Prosopis pubescens/6de994c875b9174cd09ec24c4ce63c5d.jpg,0,Plantae
train_val_images/Plantae/Sphaeralcea ambigua/a6f6c9b615275f9b5c107a20f79574a3.jpg,0,Plantae
train_val_images/Plantae/Cordia boissieri/4c9e2b2d439d8570c0c642c90c3a5d2f.jpg,0,Plantae
train_val_images/Plantae/Asclepias syriaca/e561b62acd7c6c9a24fc059828aa1da1.jpg,0,Plantae
train_val_images/Plantae/Fraxinus americana/907f39679f188a5444f665a02ad2282a.jpg,0,Plantae
train_val_images/Plantae/Cephalanthus occidentalis/774fbd0d9c615ec6628293ded6871e43.jpg,0,Plantae
train_val_images/Plantae/Asimina triloba/2b03c6e1ecf213a484ca7c4983265f58.jpg,0,Plantae
train_val_images/Plantae/Paspalum dilatatum/0825c9ba76ac5da8253ac1eca16241ce.jpg,0,Plantae
train_val_images/Plantae/Liriodendron tulipifera/f4b75693e5bcf526c9c7593154c443d2.jpg,0,Plantae
train_val_images/Plantae/Tilia americana/a9d01192ebb143a750ad96f6fd7457b9.jpg,0,Plantae
train_val_images/Plantae/Lasthenia californica/ec7d62fbad033bf05c4d33ad84f3566a.jpg,0,Plantae
train_val_images/Plantae/Eriodictyon californicum/b10db8997990d2ec95fd8a496e46ae59.jpg,0,Plantae
train_val_images/Plantae/Washingtonia filifera/e43f742a86dcd77119236f1a7b1b1cd7.jpg,0,Plantae
train_val_images/Plantae/Allium tricoccum/752a1cf87f33d11f25a96d416de683b7.jpg,0,Plantae
train_val_images/Plantae/Quercus agrifolia/77b059e2793a6cce54e62d2db9fb1fa1.jpg,0,Plantae
train_val_images/Plantae/Prunella vulgaris/782b6ec8032a79c1aa4256b8bfae0924.jpg,0,Plantae
train_val_images/Plantae/Acer rubrum/94194408111792e1c9ce75605cbfe654.jpg,0,Plantae
train_val_images/Plantae/Caltha palustris/b800fc0bc5c0bc9977d8f76411486d09.jpg,0,Plantae
train_val_images/Plantae/Toxicoscordion fremontii/c9c7fcb776d8a55994ebaf063f43c9be.jpg,0,Plantae
train_val_images/Plantae/Securigera varia/12f3d34743f67d26550c2bbe70182111.jpg,0,Plantae
train_val_images/Plantae/Rosa multiflora/a7686218c6a96eb651e69dd3fe58eec4.jpg,0,Plantae
train_val_images/Plantae/Sonchus asper/70ce43942a796a7641cb28d843896a3b.jpg,0,Plantae
train_val_images/Plantae/Pinus strobus/869c81cb70ed7a17e9184bfd75e98f98.jpg,0,Plantae
train_val_images/Plantae/Andropogon glomeratus/29062e2b771ae30a2732d98bb26933f3.jpg,0,Plantae
train_val_images/Plantae/Convolvulus equitans/643b9cf5ef09ae55db081a98cabc4a4f.jpg,0,Plantae
train_val_images/Plantae/Cynoglossum grande/c62b7ea1c083f3fdb9016f47f43e3803.jpg,0,Plantae
train_val_images/Plantae/Cirsium vulgare/c6e924cf7140f3717b69a4f0c621dbc0.jpg,0,Plantae
train_val_images/Plantae/Quercus agrifolia/2ba5ee0118aadba25d4770441901e698.jpg,0,Plantae
train_val_images/Plantae/Symphytum officinale/02fb6e607657827fcdc7404eec411687.jpg,0,Plantae
train_val_images/Plantae/Pyrola picta/a69adde3774f925717b67d0ad4c98c7d.jpg,0,Plantae
train_val_images/Plantae/Sherardia arvensis/825044b16c3c38c1e929cd58731fca3d.jpg,0,Plantae
train_val_images/Plantae/Marrubium vulgare/109d7604040feba56c552b60ffdd0be3.jpg,0,Plantae
train_val_images/Plantae/Pterospora andromedea/fcfe1e72cbe18363977e2a9f173bb905.jpg,0,Plantae
train_val_images/Plantae/Chamerion angustifolium/02fa63676c0e03edafe633d12f78d240.jpg,0,Plantae
train_val_images/Plantae/Artemisia californica/8490b8b8ef4f976efa900208659da7c1.jpg,0,Plantae
train_val_images/Plantae/Metrosideros excelsa/5b9c4a3e424085b75cc97bc250f78a90.jpg,0,Plantae
train_val_images/Plantae/Aquilegia canadensis/d7d136d60c22e17f1c6260f6fa9a085f.jpg,0,Plantae
train_val_images/Plantae/Humulus lupulus/313bb135e659b28224d43a6502dc013e.jpg,0,Plantae
train_val_images/Plantae/Leptecophylla tameiameiae/cfe269fafa02d929eb60ed880c133299.jpg,0,Plantae
train_val_images/Plantae/Ambrosia artemisiifolia/a6b58d1b901877a417f8882ecf526a84.jpg,0,Plantae
train_val_images/Plantae/Rubus parviflorus/79259eca9807694b01e44ce9122e4be8.jpg,0,Plantae
train_val_images/Plantae/Silene dioica/62431719080a1e99849e566a143f26e9.jpg,0,Plantae
train_val_images/Plantae/Podophyllum peltatum/61de416c15dd61620ff2ecc6db8b37a4.jpg,0,Plantae
train_val_images/Plantae/Chylismia brevipes/b1e9aba9063a749680ec60f374f3d892.jpg,0,Plantae
train_val_images/Plantae/Tragopogon dubius/d3770e841f033f858fe2fe04062f18d4.jpg,0,Plantae
train_val_images/Plantae/Smilax herbacea/ee524331e273f290f388d1c3d4220bb9.jpg,0,Plantae
train_val_images/Plantae/Modiola caroliniana/47517ba53ca24376b9ee07b838bb546c.jpg,0,Plantae
train_val_images/Plantae/Populus alba/76c399e8779d6c20688fcc9b674d0e89.jpg,0,Plantae
train_val_images/Plantae/Tradescantia pallida/eaf0cacc538ed92df9555b149558ac0d.jpg,0,Plantae
train_val_images/Plantae/Malva parviflora/939b556081eaeccc4a7deedd67c9f623.jpg,0,Plantae
train_val_images/Plantae/Erigeron philadelphicus/d410da0d0d5975db13327beddf9ce2b2.jpg,0,Plantae
train_val_images/Plantae/Tridens flavus/5496603628ce210b071561a04f2e1561.jpg,0,Plantae
train_val_images/Plantae/Verbena hastata/3c39aa57000dc92cd8ff9b5f9e10e9d5.jpg,0,Plantae
train_val_images/Plantae/Hibiscus syriacus/b9be6369fb354c7a85ffaed76cf0fe3c.jpg,0,Plantae
train_val_images/Plantae/Allium cernuum/a13b5b55a6f4e42084bac5fce6344620.jpg,0,Plantae
train_val_images/Plantae/Eryngium yuccifolium/7578f30ea6ff66e28f3d53858064da83.jpg,0,Plantae
train_val_images/Plantae/Catharanthus roseus/4928c5006cb3acbdd6024c5818e14bb5.jpg,0,Plantae
train_val_images/Plantae/Prunus serotina/35b43955f86968ac5537c79678ab1f77.jpg,0,Plantae
train_val_images/Plantae/Arbutus menziesii/be05b4277664ec50609a675875f3e109.jpg,0,Plantae
train_val_images/Plantae/Trillium erectum/e3dbf2b32738e0eb57f053831d263b6b.jpg,0,Plantae
train_val_images/Plantae/Erysimum capitatum/ae71aa8c55d2be6aace1924abbd92993.jpg,0,Plantae
train_val_images/Plantae/Phytolacca americana/ac2c7d8e1ee0c9862fadd69b9d77bfd9.jpg,0,Plantae
train_val_images/Plantae/Lupinus nanus/c0fede0d11db849004e7619ec73cfec4.jpg,0,Plantae
train_val_images/Plantae/Artemisia californica/b2732041645fd418f75a74585db89912.jpg,0,Plantae
train_val_images/Plantae/Thlaspi arvense/75bd1cafa2f7e9193636f7bdf1872ead.jpg,0,Plantae
train_val_images/Plantae/Anthoxanthum odoratum/b249dbd4abb9061d1141abd736a90b1b.jpg,0,Plantae
train_val_images/Plantae/Achillea millefolium/33f77b8cddfcb38979da8bea1c9ed4af.jpg,0,Plantae
train_val_images/Plantae/Sorghum halepense/118f2a080db2a21bc0fbdcca1fa04a7b.jpg,0,Plantae
train_val_images/Plantae/Myrsine australis/38620c14a0f9089543534a65539249d0.jpg,0,Plantae
train_val_images/Plantae/Phlegmariurus varius/71104559d29486419bcb78571d29b27e.jpg,0,Plantae
train_val_images/Plantae/Eriophyllum lanatum/36686423f9382aaa5e07477db453b495.jpg,0,Plantae
train_val_images/Plantae/Monarda citriodora/cee5cfb5b2e6509ac5468ed39620c2a0.jpg,0,Plantae
train_val_images/Plantae/Pseudotsuga menziesii/69d0fdbca4ddcfadc1054e4b5874856f.jpg,0,Plantae
train_val_images/Plantae/Quercus rubra/b850d96226eb330993e0c570cb48f917.jpg,0,Plantae
train_val_images/Plantae/Rubus phoenicolasius/5c1053a70913d833557436a25e76deb7.jpg,0,Plantae
train_val_images/Plantae/Ricinus communis/c0a7bf670277195bb3d4747656eb85bc.jpg,0,Plantae
train_val_images/Plantae/Ambrosia artemisiifolia/ef756c52aabb73fc0b9e81ed0d89d884.jpg,0,Plantae
train_val_images/Plantae/Medicago sativa/3a8b26a5c345f385dec0ab86a990045b.jpg,0,Plantae
train_val_images/Plantae/Toxicodendron radicans/7903e9a450f0c37bdb3aff0b8da1b30b.jpg,0,Plantae
train_val_images/Plantae/Verbesina virginica/a8a73cc57ef8526621423bd3f1fbb8ce.jpg,0,Plantae
train_val_images/Plantae/Myosotis sylvatica/0e020af6cbf6f915382e0fa93d77e130.jpg,0,Plantae
train_val_images/Plantae/Phacelia minor/c88999f7465a8812aaa5979145ca14e0.jpg,0,Plantae
train_val_images/Plantae/Kalmia latifolia/dd7b0ead8e03221e621cc50c77780403.jpg,0,Plantae
train_val_images/Plantae/Zizia aurea/b49f15693eacc4acc795a8977c0330e1.jpg,0,Plantae
train_val_images/Plantae/Ilex opaca/ee6af7e11f9d57cc392a64d810b0de61.jpg,0,Plantae
train_val_images/Plantae/Linaria vulgaris/b912004f6189860abc8094fc5dded0e0.jpg,0,Plantae
train_val_images/Plantae/Anemone americana/faf4fd46ca727e615d876c381e40cfa7.jpg,0,Plantae
train_val_images/Plantae/Nandina domestica/732841871584cb4a4d78e36d47c2c0fb.jpg,0,Plantae
train_val_images/Plantae/Typha latifolia/cf7e94b49e89cefe32592186a21404bf.jpg,0,Plantae
train_val_images/Plantae/Sanicula arctopoides/b442ff22122efd2507d17206c0b289d5.jpg,0,Plantae
train_val_images/Plantae/Galium aparine/05b3cbbeb129a7594013b9e08089a727.jpg,0,Plantae
train_val_images/Plantae/Crataegus monogyna/7af8435371f9186f2a0824ea38a3ce86.jpg,0,Plantae
train_val_images/Plantae/Equisetum telmateia/6553b9912b4ae18c42c34c5adb1bf525.jpg,0,Plantae
train_val_images/Plantae/Quercus montana/de26cba00967fab780d7e581a3f17c54.jpg,0,Plantae
train_val_images/Plantae/Bouteloua curtipendula/b1368e9404f58c82fd251c2ba69e1bad.jpg,0,Plantae
train_val_images/Plantae/Pseudognaphalium californicum/f94af5a2c63970a4ecb6c9336f5d5108.jpg,0,Plantae
train_val_images/Plantae/Coriaria arborea/fd2dfd9254a75efa124ae40a6a31ddf4.jpg,0,Plantae
train_val_images/Plantae/Rapistrum rugosum/74a9e7023e7f69843c182b7e41830c3d.jpg,0,Plantae
train_val_images/Plantae/Andropogon gerardii/815dea160862975f44c7e171e82d2b7a.jpg,0,Plantae
train_val_images/Plantae/Erigeron canadensis/8508559ab898444ce8eabf2923977417.jpg,0,Plantae
train_val_images/Plantae/Anagallis arvensis/636e9de4f607a9cc06333f9c3f12203d.jpg,0,Plantae
train_val_images/Plantae/Anemone americana/5ccb58de866f90ea3fc1bf5bd332f586.jpg,0,Plantae
train_val_images/Plantae/Proboscidea louisianica/137b3e4f993728513cd295f1cc45cde3.jpg,0,Plantae
train_val_images/Plantae/Symphoricarpos albus/7bcb94ba80b2feea488659c5c5f110d5.jpg,0,Plantae
train_val_images/Plantae/Oxalis articulata/192e4e02faaba203518ebabdf23efa54.jpg,0,Plantae
train_val_images/Plantae/Pinus resinosa/396e4d86bbf9aba4b4b64d9dee239c8a.jpg,0,Plantae
train_val_images/Plantae/Leucanthemum vulgare/238e85d2c13c773a054ef0b3e2e66381.jpg,0,Plantae
train_val_images/Plantae/Iris douglasiana/142c4a715265645547a3caf67d159b07.jpg,0,Plantae
train_val_images/Plantae/Hypochaeris radicata/789d911041e4dcd6519d5c9c59ece4b3.jpg,0,Plantae
train_val_images/Plantae/Gleditsia triacanthos/89542128bfc576d14f9353367c1ee680.jpg,0,Plantae
train_val_images/Plantae/Chamerion angustifolium/cadc0832029ef433e48e2fe5d9ba54d0.jpg,0,Plantae
train_val_images/Plantae/Verbesina virginica/9a5fb31aede943c81a8b6cf786eb9d9f.jpg,0,Plantae
train_val_images/Plantae/Tragopogon dubius/a591b6e6eb641617fc94eec85adfaf8d.jpg,0,Plantae
train_val_images/Plantae/Glandularia bipinnatifida/5a13988aab7aa23db5f99552f133e683.jpg,0,Plantae
train_val_images/Plantae/Calycanthus occidentalis/7ba4184d715c426d568fd97f138d8607.jpg,0,Plantae
train_val_images/Plantae/Avicennia germinans/f78cc8bea5ea4683798796a59b33c23f.jpg,0,Plantae
train_val_images/Plantae/Prunus virginiana/5af0acc73a3b2a10161abbf50a2c751e.jpg,0,Plantae
train_val_images/Plantae/Asclepias fascicularis/42e756e27a2841acfd33b17c35269cd1.jpg,0,Plantae
train_val_images/Plantae/Securigera varia/f31191741b0fa2fa4b188a9e1642f2da.jpg,0,Plantae
train_val_images/Plantae/Thalictrum dioicum/7a89d9885bbe593417fc80d39bd0a9ae.jpg,0,Plantae
train_val_images/Plantae/Foeniculum vulgare/831cd5f6bf0ae6d110d39f7d4b918e90.jpg,0,Plantae
train_val_images/Plantae/Keckiella cordifolia/fd3b6f9c1ee3d7671499cb7f74cd1ffa.jpg,0,Plantae
train_val_images/Plantae/Quercus macrocarpa/116ade1fd75a07490b5f325d6d33da5b.jpg,0,Plantae
train_val_images/Plantae/Cirsium texanum/95bd9f217242e1b436afb48882df3f46.jpg,0,Plantae
train_val_images/Plantae/Taxodium distichum/22ca2e11606fb5d64a15a44ae52735c7.jpg,0,Plantae
train_val_images/Plantae/Rumex obtusifolius/4878b5b35b1395ed6d372045e5133e9c.jpg,0,Plantae
train_val_images/Plantae/Linanthus californicus/ae66c0a188d8d57ad0a618329bf02acf.jpg,0,Plantae
train_val_images/Plantae/Arisaema triphyllum/52806ac0e49d61f129a98db17374d79c.jpg,0,Plantae
train_val_images/Plantae/Maianthemum racemosum/85040b9f9890a332303c7ee45d95ef91.jpg,0,Plantae
train_val_images/Plantae/Veratrum viride/d525c11d54dce46ca90e87047d27b081.jpg,0,Plantae
train_val_images/Plantae/Pentagramma triangularis/c261b58ed8e1dfadc02e9c861bc22447.jpg,0,Plantae
train_val_images/Plantae/Sequoia sempervirens/452d270d9dda4de4becac98638d33ebf.jpg,0,Plantae
train_val_images/Plantae/Cardamine concatenata/b7688897536f953af345acd1fd2d69c9.jpg,0,Plantae
train_val_images/Plantae/Rubus parviflorus/117dd2c8e06392d5f277b3cf86c14bc2.jpg,0,Plantae
train_val_images/Plantae/Solanum elaeagnifolium/d111ca48c952e886acfe7604bcc0241b.jpg,0,Plantae
train_val_images/Plantae/Mimulus guttatus/95df521b320be69a75e1f0325c64a537.jpg,0,Plantae
train_val_images/Plantae/Salvia apiana/66011b54b8b484e7c2605ef8428d5bd5.jpg,0,Plantae
train_val_images/Plantae/Lonicera canadensis/6956e76278d9befa258345a0da2a82a3.jpg,0,Plantae
