0,1,2
train_val_images/Plantae/Berberis nervosa/28895c26e91f7812ab03d5e7b3463ec5.jpg,0,Plantae
train_val_images/Plantae/Centaurea americana/da263b9227e533be0be4ef21d1dc3472.jpg,0,Plantae
train_val_images/Plantae/Brodiaea elegans/37d595789321c7a6dd360caf63681cc3.jpg,0,Plantae
train_val_images/Plantae/Blechnum penna-marina/952595dfe047ad0ba925e679beea0c95.jpg,0,Plantae
train_val_images/Plantae/Trientalis latifolia/6c3772a84d6e23b0036b73be59322d4b.jpg,0,Plantae
train_val_images/Plantae/Helianthus annuus/9a37397bdd1d983a99c36cfecd92bb13.jpg,0,Plantae
train_val_images/Plantae/Rhus aromatica/ad13c80e1f7e704f9588ad8b4352f94f.jpg,0,Plantae
train_val_images/Plantae/Rudbeckia hirta/cdbbfd27f719701a9b26568935b4491f.jpg,0,Plantae
train_val_images/Plantae/Fumaria capreolata/68fec4aeed77903b023d7dcdcb14454a.jpg,0,Plantae
train_val_images/Plantae/Pyrus calleryana/16cd212f2e18de4532110245618ab7f2.jpg,0,Plantae
train_val_images/Plantae/Tropaeolum majus/634b98a728dc8e167b2ddf30b3b7b5a5.jpg,0,Plantae
train_val_images/Plantae/Acer platanoides/611289f0412cb6e12ceeeee2997eea20.jpg,0,Plantae
train_val_images/Plantae/Briza minor/2f0b9ae99605ce47ea5ca8a37e9a9b3c.jpg,0,Plantae
train_val_images/Plantae/Hypochaeris radicata/0bd7559822434805e3017932b342a18d.jpg,0,Plantae
train_val_images/Plantae/Laportea canadensis/93ef213e0f50d34037ad541179bb4654.jpg,0,Plantae
train_val_images/Plantae/Fremontodendron californicum/190c510bb25e675f7fc5ed9e5e51000a.jpg,0,Plantae
train_val_images/Plantae/Carduus nutans/8622491459ac691c80245402fb8ad099.jpg,0,Plantae
train_val_images/Plantae/Quercus rubra/75f25e364050a9d6175781014649aa03.jpg,0,Plantae
train_val_images/Plantae/Trifolium repens/d2cdbf01e3bf06e4d36e88b7210c73d8.jpg,0,Plantae
train_val_images/Plantae/Ricinus communis/0f1250be8d13a6f29c3e999a187d7d5b.jpg,0,Plantae
train_val_images/Plantae/Yucca baccata/ac99e21f2cd1b68118d83ebac5722a43.jpg,0,Plantae
train_val_images/Plantae/Geranium robertianum/4b89392b8014161d06b383d3144c769c.jpg,0,Plantae
train_val_images/Plantae/Ambrosia artemisiifolia/92c1f0f6894c9e8c411e4195b6cfd553.jpg,0,Plantae
train_val_images/Plantae/Mimosa nuttallii/6249c4f365906e4a1540e417c7a57425.jpg,0,Plantae
train_val_images/Plantae/Nymphaea alba/a4777b2e34a1f8378559e4a4ea6cfe7d.jpg,0,Plantae
train_val_images/Plantae/Impatiens glandulifera/e3c5952e7b0d10ef7560be1b24d8024d.jpg,0,Plantae
train_val_images/Plantae/Asclepias speciosa/437d77efe75864e022ed03cd0cd5bba4.jpg,0,Plantae
train_val_images/Plantae/Eupatorium capillifolium/9c976f87ab99357da0586b5039841ccb.jpg,0,Plantae
train_val_images/Plantae/Rosa nutkana/27480a78b0fd7bc986b70c64fe6981c9.jpg,0,Plantae
train_val_images/Plantae/Populus deltoides/db636830cd16b29db56652ed76cfea02.jpg,0,Plantae
train_val_images/Plantae/Asplenium flaccidum/b398fb1db9a554d51f8b7f74d1466d87.jpg,0,Plantae
train_val_images/Plantae/Sedum album/e4c2f2dfea7f87b0518a22949d11a602.jpg,0,Plantae
train_val_images/Plantae/Pseudotsuga menziesii/77755ed3956e8597474e39842576e00c.jpg,0,Plantae
train_val_images/Plantae/Prosopis glandulosa/8b4eed5f2f751e07efc349a817c9087e.jpg,0,Plantae
train_val_images/Plantae/Eryngium leavenworthii/5034be66ca8c089a75c00ead12cd5f4e.jpg,0,Plantae
train_val_images/Plantae/Urtica dioica/caf11e96f0100a36b3a070cb6db241bb.jpg,0,Plantae
train_val_images/Plantae/Plantago major/8e0b66a278e7a4910a09a1effab0fcff.jpg,0,Plantae
train_val_images/Plantae/Acer saccharum/abef19839f7ea8a9bc7b497e9f8202ad.jpg,0,Plantae
train_val_images/Plantae/Betula alleghaniensis/dffc4c59bd365014497dc26852829c8f.jpg,0,Plantae
train_val_images/Plantae/Dryopteris filix-mas/c663c6e9a516cdc2c37d203601348161.jpg,0,Plantae
train_val_images/Plantae/Monotropa hypopitys/4eafde752059d9b54151e90c9e1253ab.jpg,0,Plantae
train_val_images/Plantae/Solanum laciniatum/d06a732c14cc5d5262f598133e015129.jpg,0,Plantae
train_val_images/Plantae/Orchis mascula/60bde1ebf2714c4df47989606b340ed5.jpg,0,Plantae
train_val_images/Plantae/Populus tremuloides/74a41f1af291e1f54f9459eb1856a0d1.jpg,0,Plantae
train_val_images/Plantae/Ajuga reptans/07f047bba0c56d3366b08268197705b3.jpg,0,Plantae
train_val_images/Plantae/Populus deltoides/729efa6e615d9e444769d98db0b665a4.jpg,0,Plantae
train_val_images/Plantae/Pinus strobus/e07d430fa0f86e312e373ee2f2403fdd.jpg,0,Plantae
train_val_images/Plantae/Cercis canadensis/828b64fe8aadb20e8174a25b89b36517.jpg,0,Plantae
train_val_images/Plantae/Juniperus virginiana/e9fb616ead9cb28b3f3db8e839942cbd.jpg,0,Plantae
train_val_images/Plantae/Dendromecon rigida/5ae5377fa148b6b4585dd46bb77ff6b2.jpg,0,Plantae
train_val_images/Plantae/Matteuccia struthiopteris/3bc652fa1844802a3247a7024def70ee.jpg,0,Plantae
train_val_images/Plantae/Pittosporum crassifolium/863d8c6dd089b2d01cb9a57ffe6b1ced.jpg,0,Plantae
train_val_images/Plantae/Trillium grandiflorum/f5f01e30fcddfecfb6a2c8ec4bf34915.jpg,0,Plantae
train_val_images/Plantae/Corethrogyne filaginifolia/2b629bb12c9eba2e2ba0e08abb015bbd.jpg,0,Plantae
train_val_images/Plantae/Raphanus sativus/8eebfafde8ea8bcaf2f0f75fc0a7c7eb.jpg,0,Plantae
train_val_images/Plantae/Datura stramonium/07df4c4b9fcd136077004a59559be706.jpg,0,Plantae
train_val_images/Plantae/Pinus strobus/481553abeac3311a6ed38fbd59420395.jpg,0,Plantae
train_val_images/Plantae/Linaria vulgaris/1dd8244cdd33f683cfa93f6d8b4a7af4.jpg,0,Plantae
train_val_images/Plantae/Raphanus sativus/97922b18eeb58160aa8cb4d1e68f569c.jpg,0,Plantae
train_val_images/Plantae/Triteleia laxa/73e927fb5a26fddb237db3ae59034224.jpg,0,Plantae
train_val_images/Plantae/Achillea millefolium/3957d18227962570b4137615527eeab1.jpg,0,Plantae
train_val_images/Plantae/Symphoricarpos albus/ceb680a5cca0d14ae6a7760ffcd8d145.jpg,0,Plantae
train_val_images/Plantae/Oenothera speciosa/5a36f19ec999aff70854e643eb2a7b13.jpg,0,Plantae
train_val_images/Plantae/Apocynum androsaemifolium/a5b84fcf6c9be520586a53933619a367.jpg,0,Plantae
train_val_images/Plantae/Lycopodium volubile/eae33e3eac1185e0aeac5ab6f0c1eea2.jpg,0,Plantae
train_val_images/Plantae/Platanus occidentalis/bf8478052118a3cf51a3a9b17b7d2367.jpg,0,Plantae
train_val_images/Plantae/Eustoma exaltatum/a7d1bd6caf22d6c548e5fb4ecb724f05.jpg,0,Plantae
train_val_images/Plantae/Maurandya antirrhiniflora/32a30d6a3c723986ff6af047f04bf86d.jpg,0,Plantae
train_val_images/Plantae/Lythrum salicaria/f162a812a025061a43f02306cc2beaac.jpg,0,Plantae
train_val_images/Plantae/Nerium oleander/c363adf12c34170066f58e086b871b9c.jpg,0,Plantae
train_val_images/Plantae/Symphyotrichum novae-angliae/b1cd457d8eb9db8db4de43e12ad71e0e.jpg,0,Plantae
train_val_images/Plantae/Leucanthemum vulgare/d36c519099ee1aef862babff9f4b8a8b.jpg,0,Plantae
train_val_images/Plantae/Symphyotrichum novae-angliae/ce4c33c095cd58e3f3c8999b18bdc192.jpg,0,Plantae
train_val_images/Plantae/Toxicodendron diversilobum/2258f6ff791d23a78498fdfd7c85982d.jpg,0,Plantae
train_val_images/Plantae/Lotus corniculatus/0b72dcbb0c213ec3fb39466b95ec34d8.jpg,0,Plantae
train_val_images/Plantae/Celastrus orbiculatus/10db57aa30fcc2b36e6acd3b6bc94424.jpg,0,Plantae
train_val_images/Plantae/Vaccinium vitis-idaea/cc74fd3e42a7b9e7c91e41b256452437.jpg,0,Plantae
train_val_images/Plantae/Delphinium nudicaule/c09bfc97bf7a19d9ae6fa4401497d244.jpg,0,Plantae
train_val_images/Plantae/Fraxinus americana/2785ca0030d9394bf776f18c7d446aa0.jpg,0,Plantae
train_val_images/Plantae/Viola tricolor/a1598c39084e2ca9e1761e36b2405edb.jpg,0,Plantae
train_val_images/Plantae/Erythronium americanum/1eb9371dedc6622b39a9b74065a2884a.jpg,0,Plantae
train_val_images/Plantae/Matteuccia struthiopteris/f1e35ceeaf05b97d1542c7608a2a6732.jpg,0,Plantae
train_val_images/Plantae/Convolvulus arvensis/539038681a0faa4d2c7c6814ef7c9223.jpg,0,Plantae
train_val_images/Plantae/Trifolium pratense/29373342638479ef891d894fa1de6ab8.jpg,0,Plantae
train_val_images/Plantae/Taxodium distichum/4eaf1df7134873a315bea2dca3249592.jpg,0,Plantae
train_val_images/Plantae/Pyrola asarifolia/412b646f2368585ed9c733a600f3f897.jpg,0,Plantae
train_val_images/Plantae/Ficus carica/5680077f765161f088034d7b16ef5302.jpg,0,Plantae
train_val_images/Plantae/Castilleja exserta/5ad2ef18c52bfd049a6af5f7c6f8b926.jpg,0,Plantae
train_val_images/Plantae/Populus deltoides/8e96745fea5f7e1de726d31a5b23d96c.jpg,0,Plantae
train_val_images/Plantae/Anaphalis margaritacea/968520c843a93956025644bad9002703.jpg,0,Plantae
train_val_images/Plantae/Caltha palustris/fdafe26a2a788895b343ce93310916af.jpg,0,Plantae
train_val_images/Plantae/Zanthoxylum clava-herculis/9a67ab848c76fcb700d42fbbe8080b96.jpg,0,Plantae
train_val_images/Plantae/Achillea millefolium/fac543b6444a078ea50982a02f00adc0.jpg,0,Plantae
train_val_images/Plantae/Sherardia arvensis/bae7ccf1baf441959f2498a4aa66081d.jpg,0,Plantae
train_val_images/Plantae/Malva neglecta/26c2cecbfe0d94ce287eaa914c1dcd83.jpg,0,Plantae
train_val_images/Plantae/Cirsium vulgare/f10742f5a3b9174b709f2ef8591a70b2.jpg,0,Plantae
train_val_images/Plantae/Pickeringia montana/49113a9745bc6e0824d96b13db2bf241.jpg,0,Plantae
train_val_images/Plantae/Cytisus scoparius/a7f979729380068536ae1cf15cb93c30.jpg,0,Plantae
train_val_images/Plantae/Toxicodendron radicans/5f154a76078c324211efbccfda5880a0.jpg,0,Plantae
train_val_images/Plantae/Lobelia angulata/649930d67ad64fc8774bdaf213244425.jpg,0,Plantae
train_val_images/Plantae/Calochortus albus/ccf1d8867ccb6587a3f2233af8bb6ae2.jpg,0,Plantae
train_val_images/Plantae/Umbellularia californica/766cf30771e9d2008c12e90c3a164d87.jpg,0,Plantae
train_val_images/Plantae/Linnaea borealis/d618ae56e60436de1911e530aac77835.jpg,0,Plantae
train_val_images/Plantae/Engelmannia peristenia/5d09eb28d34c4b24fdfc974743178f00.jpg,0,Plantae
train_val_images/Plantae/Eupatorium capillifolium/72a6560c3f8dd1ceec3d95261bef2718.jpg,0,Plantae
train_val_images/Plantae/Apios americana/a1010ef2bc3dc278cc8c31f9e694d394.jpg,0,Plantae
train_val_images/Plantae/Acmispon americanus/e3b63e17e51e46f448be51682fbbe094.jpg,0,Plantae
train_val_images/Plantae/Ungnadia speciosa/513080be8b74c4edfb07d45561b2336c.jpg,0,Plantae
train_val_images/Plantae/Fallopia japonica/892f279fde9d2e7598d04762dc0763b6.jpg,0,Plantae
train_val_images/Plantae/Hieracium aurantiacum/a95cb858301a7af8f633013e044cc27b.jpg,0,Plantae
train_val_images/Plantae/Apocynum cannabinum/8f2da4ab24e01aff6008d6859c8ecfc7.jpg,0,Plantae
train_val_images/Plantae/Eupatorium serotinum/56e3224f565d647b960396daad8102c6.jpg,0,Plantae
train_val_images/Plantae/Echinocactus horizonthalonius/751ecb6e67dabc21128bdbdf87415945.jpg,0,Plantae
train_val_images/Plantae/Verbascum thapsus/df5190307629f5a23484a62f2705be52.jpg,0,Plantae
train_val_images/Plantae/Symplocarpus foetidus/1674e66ab9960c096c22a34bb04bfdc4.jpg,0,Plantae
train_val_images/Plantae/Pinus strobus/0f6a20239920c1e59110d5b6a9f76755.jpg,0,Plantae
train_val_images/Plantae/Hymenophyllum nephrophyllum/b940e2df138a9c7afb97bec1607dfd1c.jpg,0,Plantae
train_val_images/Plantae/Achillea millefolium/ef973af23f6fc6d4731f0ea610b55674.jpg,0,Plantae
train_val_images/Plantae/Sceptridium multifidum/8fb00e211708ff65e4f1fbba4b417c79.jpg,0,Plantae
train_val_images/Plantae/Penstemon cobaea/492c67be0962f1c6dd4dc942547e77d3.jpg,0,Plantae
train_val_images/Plantae/Hesperoyucca whipplei/e0e0d347e9a5ba50c98f8fc70bed06c8.jpg,0,Plantae
train_val_images/Plantae/Fraxinus americana/f33010d04eb712ba61c0a392101a033c.jpg,0,Plantae
train_val_images/Plantae/Foeniculum vulgare/34732b91185f9a764c87c9686c0d29ff.jpg,0,Plantae
train_val_images/Plantae/Baccharis pilularis/e4fa549fc97887859f1365bc59346be9.jpg,0,Plantae
train_val_images/Plantae/Leptospermum scoparium/19f336670d017ea3607a56cd843f4579.jpg,0,Plantae
train_val_images/Plantae/Polystichum vestitum/b92a1220790dbfacdea26fd4a6931ffa.jpg,0,Plantae
train_val_images/Plantae/Ileostylus micranthus/c54fdba50b74099d9c45120db0f919f8.jpg,0,Plantae
train_val_images/Plantae/Daucus carota/3a3fc23b5ceed40aeb7ffef24c08f32d.jpg,0,Plantae
train_val_images/Plantae/Capsella bursa-pastoris/e93c49a996117753d6e48378ccb64c50.jpg,0,Plantae
train_val_images/Plantae/Avicennia germinans/41130b286e992b9e7a1a8fb93ab45086.jpg,0,Plantae
train_val_images/Plantae/Aplectrum hyemale/d3d65c729ceaaf6d8ea4636fdc913c87.jpg,0,Plantae
train_val_images/Plantae/Parthenocissus quinquefolia/59eea868e7cbf08e6d72255b284212e1.jpg,0,Plantae
train_val_images/Plantae/Fouquieria splendens/f78c78b42e7b61b5d24bbfdec45ddb78.jpg,0,Plantae
train_val_images/Plantae/Maianthemum racemosum/1621b935490bac65dc8e67f29567fa69.jpg,0,Plantae
train_val_images/Plantae/Spiraea douglasii/0ddbaae371e101fda40b4a3ede67ef40.jpg,0,Plantae
train_val_images/Plantae/Oemleria cerasiformis/773d37d297dc62a28052e612f7cdfd7b.jpg,0,Plantae
train_val_images/Plantae/Alnus rhombifolia/b6bca0d095717b68e75b8f2bcfc7dcff.jpg,0,Plantae
train_val_images/Plantae/Ribes sanguineum/98df399d99b6221cf49747294cbb4ea0.jpg,0,Plantae
train_val_images/Plantae/Oenothera biennis/0e0f7bc297f2f4fe91c4ff1375f6331f.jpg,0,Plantae
train_val_images/Plantae/Rubus trivialis/a47f85d6c2b686739028f3644c8ef936.jpg,0,Plantae
train_val_images/Plantae/Oplopanax horridus/2c9062a9fcd130e0da46bac60f2a7ad8.jpg,0,Plantae
train_val_images/Plantae/Chelone glabra/e343cd5531a65e713ffb2bb78690b697.jpg,0,Plantae
train_val_images/Plantae/Maianthemum racemosum/15aee6092211f010ca657f281fe4c9a6.jpg,0,Plantae
train_val_images/Plantae/Toxicodendron diversilobum/78d81223b285884341f9fbe6c0bb0c14.jpg,0,Plantae
train_val_images/Plantae/Ludwigia alternifolia/1b4ab7289d9dbc3b3e310c3910100926.jpg,0,Plantae
train_val_images/Plantae/Salvia columbariae/1740fdb0c735829be103a9bf01fd0e3a.jpg,0,Plantae
train_val_images/Plantae/Griselinia littoralis/d21c19e5f29f37a28808b14d0a503e22.jpg,0,Plantae
train_val_images/Plantae/Liriodendron tulipifera/d589d5bf3071b464dc1f262e3980f996.jpg,0,Plantae
train_val_images/Plantae/Commelina erecta/112b513e0897db3da7480f806378f37e.jpg,0,Plantae
train_val_images/Plantae/Monarda punctata/4de8597f83779be8dbbb5e06e8643eeb.jpg,0,Plantae
train_val_images/Plantae/Taraxacum officinale/f01d201ea57122337d00c19714546f47.jpg,0,Plantae
train_val_images/Plantae/Asarum caudatum/78034c86ca2edd12bf6ae62e7db0c043.jpg,0,Plantae
train_val_images/Plantae/Sassafras albidum/871cc24c19bbdd00bb3b3ca77812ec8d.jpg,0,Plantae
train_val_images/Plantae/Onoclea sensibilis/c7d673f0b7762dcc3f0bfb23c3feb634.jpg,0,Plantae
train_val_images/Plantae/Aquilegia formosa/7cfa2503b7a50a6ce17dfd5dcfd23c8c.jpg,0,Plantae
train_val_images/Plantae/Ferocactus latispinus/8a581662166a90578495c7b87c4b6eab.jpg,0,Plantae
train_val_images/Plantae/Solanum lycopersicum/328d7e91dcfc6d4b4c50bc7f7406b0c0.jpg,0,Plantae
train_val_images/Plantae/Lycium ferocissimum/65fc5234cb3a6c1f688cdf0e937a960d.jpg,0,Plantae
train_val_images/Plantae/Senna lindheimeriana/e886c2c7147cb399a6451c333b20d13e.jpg,0,Plantae
train_val_images/Plantae/Arctostaphylos patula/91c4460ed01ddf97eb5a69999a015b9f.jpg,0,Plantae
train_val_images/Plantae/Oxalis stricta/fdd68ccd04e1ba25e1220324ff1454f1.jpg,0,Plantae
train_val_images/Plantae/Petasites frigidus palmatus/6a65279fbcdabdf3795e4fcc8c39515b.jpg,0,Plantae
train_val_images/Plantae/Sisymbrium irio/4921c6199217613455e04232d1a5ba2e.jpg,0,Plantae
train_val_images/Plantae/Umbellularia californica/cca47d3c82eda02ea7b045cda6bebf61.jpg,0,Plantae
train_val_images/Plantae/Engelmannia peristenia/d80c4977993ecf413d2c13e2452fec9c.jpg,0,Plantae
train_val_images/Plantae/Prunus virginiana/673dd6aa6bfa53639896f4b9f260152a.jpg,0,Plantae
train_val_images/Plantae/Asclepias syriaca/ff42460482d3e6fafb73a93e1a264ac7.jpg,0,Plantae
train_val_images/Plantae/Campanulastrum americanum/751e242c4653616de540b8732404efd5.jpg,0,Plantae
train_val_images/Plantae/Hedera helix/f42e4e4eeb82bfac05dc06858fd29e4d.jpg,0,Plantae
train_val_images/Plantae/Lomatium utriculatum/2a65d01f8ff9ab18f115d2f1dc5ed196.jpg,0,Plantae
train_val_images/Plantae/Terminalia catappa/c8fa8ab99121b281311eafefd40e2a4e.jpg,0,Plantae
train_val_images/Plantae/Pseudopanax crassifolius/e8d09200df2ae037b5e8c0c2543db505.jpg,0,Plantae
train_val_images/Plantae/Lactuca serriola/e1564b9818759ab6e47899d681eb5984.jpg,0,Plantae
train_val_images/Plantae/Navarretia squarrosa/d12990ec13d312f029a05793d0e50d67.jpg,0,Plantae
train_val_images/Plantae/Acer saccharum/9c6135abb2e6d5f583f7e29fd4c9ec2d.jpg,0,Plantae
train_val_images/Plantae/Ranunculus acris/343943bc5f53b4fad7832a409c13c068.jpg,0,Plantae
train_val_images/Plantae/Maianthemum racemosum/d5d257015fe613ac55f70c2e14575d68.jpg,0,Plantae
train_val_images/Plantae/Buddleja davidii/bfdaf933ce5e171ff5556f45110f1428.jpg,0,Plantae
train_val_images/Plantae/Solidago flexicaulis/e22530958a2d1ddb1b63395d1cf966f7.jpg,0,Plantae
train_val_images/Plantae/Oxalis montana/092dcca3ada718b59c1d73284846a01b.jpg,0,Plantae
train_val_images/Plantae/Hedera helix/4f0f50859a43b2759f97ef51d93097ed.jpg,0,Plantae
train_val_images/Plantae/Phacelia congesta/62ac9d5aa11963ceca9bee411f10091c.jpg,0,Plantae
train_val_images/Plantae/Pennisetum setaceum/f35c483236b109fbd0164807a67397dc.jpg,0,Plantae
train_val_images/Plantae/Epilobium canum/496ea246f4eb6767839b2a286bcfe716.jpg,0,Plantae
train_val_images/Plantae/Ribes sanguineum/de64b76d2886482d1c8f6e7ab7f208a2.jpg,0,Plantae
train_val_images/Plantae/Euphorbia marginata/4f761d40cd948a5e115c89f292b53417.jpg,0,Plantae
train_val_images/Plantae/Oxalis articulata/6fb3196d8a844975b2ee50f6a9fac3f3.jpg,0,Plantae
train_val_images/Plantae/Linaria vulgaris/8eefdccc4345994406058e088694bd2b.jpg,0,Plantae
train_val_images/Plantae/Polygala alba/fdb0058a791d4d4626fed059c8eb485d.jpg,0,Plantae
train_val_images/Plantae/Podophyllum peltatum/979be0942557a138567872b9bf7abe30.jpg,0,Plantae
train_val_images/Plantae/Cordia boissieri/6af513e2a44fac4eb68be4377f113059.jpg,0,Plantae
train_val_images/Plantae/Liriodendron tulipifera/81e02a2d924d324eafcff04302222061.jpg,0,Plantae
train_val_images/Plantae/Equisetum arvense/872147c2cb0f26ddcf903ebf21840ed2.jpg,0,Plantae
train_val_images/Plantae/Phormium cookianum/bb5ca208fe019dab3734d8fd5234e5b0.jpg,0,Plantae
train_val_images/Plantae/Euphorbia albomarginata/377a0e943e863aa1088d314ab2b3a355.jpg,0,Plantae
train_val_images/Plantae/Euonymus americanus/26d6fcceb78ad99bb7da4e22587d384b.jpg,0,Plantae
train_val_images/Plantae/Vinca major/1882173b3716b0a0f01301b47dc035d8.jpg,0,Plantae
train_val_images/Plantae/Equisetum sylvaticum/3a8424dbab9145f91d0fed707cd0826f.jpg,0,Plantae
train_val_images/Plantae/Doellingeria umbellata/03bc44d3ae8789e6cb56a2c6a5c7c236.jpg,0,Plantae
train_val_images/Plantae/Pinus strobus/4e8c76e10ac2e0ebad69bf5ac4aa8b9f.jpg,0,Plantae
train_val_images/Plantae/Acer saccharum/bec10e684dee1447efa35efe20facb58.jpg,0,Plantae
train_val_images/Plantae/Achillea millefolium/598121d866d3324f135ad5a075413a77.jpg,0,Plantae
train_val_images/Plantae/Acer platanoides/133e5c7a6773c53a4dbc6a218112dbfc.jpg,0,Plantae
train_val_images/Plantae/Epipactis helleborine/982a590dbdf54a8510e070d8ac2ecc81.jpg,0,Plantae
train_val_images/Plantae/Quercus lobata/3da5c7eaf4f11a7402dc704c78826968.jpg,0,Plantae
train_val_images/Plantae/Sassafras albidum/b1160f735a09f46a2de488da782741c4.jpg,0,Plantae
train_val_images/Plantae/Maianthemum canadense/3090403535d2e2a8dc707df69b616691.jpg,0,Plantae
train_val_images/Plantae/Quercus palustris/9cb9d582ce99332d53bceba58c734bd8.jpg,0,Plantae
train_val_images/Plantae/Maianthemum racemosum/0443bd3277e10166cf6514356e26416c.jpg,0,Plantae
train_val_images/Plantae/Callicarpa americana/300513f4a2487b00ad6bf9cd74f28537.jpg,0,Plantae
train_val_images/Plantae/Trientalis borealis/5a773dbb6c40eea1b595eb29f87e471d.jpg,0,Plantae
train_val_images/Plantae/Dendromecon rigida/7f5dbdbeba454999babe2a7a8cea47c8.jpg,0,Plantae
train_val_images/Plantae/Dicksonia squarrosa/c57e57d28801b00b429296cffd6f38c4.jpg,0,Plantae
train_val_images/Plantae/Aconitum columbianum/4debd84369525ab883ce2df7f706631f.jpg,0,Plantae
train_val_images/Plantae/Artemisia californica/5309d2d952d769f253cc0b142ed20303.jpg,0,Plantae
train_val_images/Plantae/Quercus alba/ddd13f2e7871a3d7ee6b413dca8bd965.jpg,0,Plantae
train_val_images/Plantae/Conoclinium coelestinum/e701a9142af50f2f2887b6e2ed366f10.jpg,0,Plantae
train_val_images/Plantae/Quercus alba/1e4b0e8fc195ffbd651037f8386ab326.jpg,0,Plantae
train_val_images/Plantae/Glandularia bipinnatifida/293f1185ef10d29501baf5b5fb7f04f0.jpg,0,Plantae
train_val_images/Plantae/Cornus sericea/6f782d1da7327b18339b6428e849e796.jpg,0,Plantae
train_val_images/Plantae/Betula papyrifera/5f91ac659a0b6702aff9fc8ce768ff8b.jpg,0,Plantae
train_val_images/Plantae/Cercis canadensis/6b2f7c627d6ae5e16cf350d6bced90ed.jpg,0,Plantae
train_val_images/Plantae/Homalosorus pycnocarpos/ed80dcf20bd9acf034005b189ca201a6.jpg,0,Plantae
train_val_images/Plantae/Marchantia polymorpha/2d45a851694b1e150eecdfb7bad3b349.jpg,0,Plantae
train_val_images/Plantae/Sidalcea glaucescens/542ef1aae3c318d1863a12f12f27b6fc.jpg,0,Plantae
train_val_images/Plantae/Verbascum thapsus/4f83c1994974cc1f730cdf51ee4c9a07.jpg,0,Plantae
train_val_images/Plantae/Lilium parvum/66ed1fac470f84a9966bde51a084b96e.jpg,0,Plantae
train_val_images/Plantae/Chylismia brevipes/0d8cfd32f3b8fadc2c0c42d1adea251f.jpg,0,Plantae
